"sender","subject","keywords","has_url","has_attachment","timestamp","label"
"updates@google.com","Project Update from Team","meeting agenda","0","0","2024-10-16 16:40","legitimate"
"team@trello.com","Password Reset Confirmation","team collaboration","0","0","2024-07-22 20:01","legitimate"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","win free prize","0","0","2024-06-15 05:01","phishing"
"security@bank-alert.com","Claim Your Prize Now!","verify immediately","1","1","2024-07-08 18:11","phishing"
"noreply@paypa1.com","Update Your Payment Info Immediately","claim now","0","0","2024-08-17 12:35","phishing"
"unknown@suspicious.com","Urgent: Account Verification Required!","verify immediately","0","0","2024-07-02 20:56","phishing"
"updates@google.com","Welcome to Our Service!","welcome message","1","0","2024-07-11 16:56","legitimate"
"info@outlook.com","Meeting Reminder: 2 PM Today","welcome message","1","1","2024-09-14 12:12","legitimate"
"john.doe@gmail.com","Project Update from Team","team collaboration","0","1","2024-04-11 19:50","legitimate"
"support@linkedin.com","Welcome to Our Service!","meeting agenda","1","0","2025-01-14 10:30","legitimate"
"team@trello.com","Password Reset Confirmation","meeting agenda","0","1","2024-09-27 02:59","legitimate"
"updates@google.com","Password Reset Confirmation","invoice details","0","0","2024-06-25 11:23","legitimate"
"security@bank-alert.com","You Won $1000 - Click to Redeem","urgent security update","1","0","2024-03-26 06:26","phishing"
"john.doe@gmail.com","Your Monthly Statement","reset instructions","0","1","2024-05-13 12:14","legitimate"
"notifications@github.com","Password Reset Confirmation","invoice details","0","1","2024-04-28 01:47","legitimate"
"unknown@suspicious.com","Urgent: Account Verification Required!","verify immediately","0","0","2024-03-24 22:14","phishing"
"team@trello.com","Welcome to Our Service!","meeting agenda","1","0","2024-08-30 09:29","legitimate"
"alerts@chasebankk.com","Claim Your Prize Now!","verify immediately","1","1","2024-11-04 21:59","phishing"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","win free prize","0","1","2024-07-10 17:43","phishing"
"john.doe@gmail.com","Meeting Reminder: 2 PM Today","reset instructions","0","0","2025-01-28 02:33","legitimate"
"updates@google.com","Your Monthly Statement","update notification","1","0","2024-12-28 05:30","legitimate"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","win free prize","1","0","2024-06-13 05:03","phishing"
"alerts@chasebankk.com","Urgent: Account Verification Required!","crypto bonus","1","0","2024-07-31 05:34","phishing"
"team@trello.com","Password Reset Confirmation","invoice details","1","0","2024-10-04 21:38","legitimate"
"john.doe@gmail.com","Password Reset Confirmation","update notification","0","1","2024-05-14 17:05","legitimate"
"support@amaz0n-deals.com","You Won $1000 - Click to Redeem","urgent security update","1","0","2024-04-02 08:11","phishing"
"notifications@github.com","Welcome to Our Service!","invoice details","0","0","2024-09-04 22:34","legitimate"
"notifications@github.com","Meeting Reminder: 2 PM Today","update notification","0","0","2024-05-27 02:21","legitimate"
"info@outlook.com","Password Reset Confirmation","meeting agenda","0","1","2024-06-09 19:59","legitimate"
"noreply@paypa1.com","Security Alert: Suspicious Login","crypto bonus","1","0","2024-04-23 08:00","phishing"
"team@trello.com","Password Reset Confirmation","meeting agenda","1","0","2024-09-20 19:51","legitimate"
"noreply@paypa1.com","Claim Your Prize Now!","win free prize","0","1","2025-02-21 01:29","phishing"
"info@outlook.com","Meeting Reminder: 2 PM Today","update notification","1","1","2024-11-04 01:20","legitimate"
"alerts@chasebankk.com","Update Your Payment Info Immediately","crypto bonus","1","0","2024-08-21 12:27","phishing"
"updates@google.com","Welcome to Our Service!","reset instructions","0","0","2024-11-30 23:43","legitimate"
"unknown@suspicious.com","Update Your Payment Info Immediately","urgent security update","1","0","2024-04-19 02:32","phishing"
"admin@micros0ft.com","Security Alert: Suspicious Login","winner alert","0","0","2024-08-27 23:00","phishing"
"security@bank-alert.com","You Won $1000 - Click to Redeem","verify immediately","0","0","2025-01-24 09:45","phishing"
"admin@micros0ft.com","Update Your Payment Info Immediately","urgent security update","0","1","2024-11-21 11:25","phishing"
"updates@google.com","Password Reset Confirmation","meeting agenda","1","1","2025-02-06 05:03","legitimate"
"updates@google.com","Meeting Reminder: 2 PM Today","invoice details","1","0","2025-02-08 09:55","legitimate"
"unknown@suspicious.com","Urgent: Account Verification Required!","verify immediately","0","0","2024-10-04 11:28","phishing"
"updates@google.com","Project Update from Team","reset instructions","1","1","2024-11-06 05:54","legitimate"
"team@trello.com","Your Monthly Statement","team collaboration","0","1","2024-05-04 23:33","legitimate"
"notifications@github.com","Welcome to Our Service!","welcome message","0","0","2025-01-03 15:14","legitimate"
"john.doe@gmail.com","Project Update from Team","meeting agenda","1","1","2024-05-28 04:46","legitimate"
"info@outlook.com","Welcome to Our Service!","reset instructions","0","1","2024-07-07 15:16","legitimate"
"team@trello.com","Password Reset Confirmation","reset instructions","0","0","2024-12-26 23:42","legitimate"
"info@outlook.com","Welcome to Our Service!","update notification","0","1","2024-11-15 20:36","legitimate"
"info@outlook.com","Password Reset Confirmation","update notification","0","1","2024-10-28 13:59","legitimate"
"info@outlook.com","Password Reset Confirmation","invoice details","1","1","2024-06-04 08:24","legitimate"
"noreply@paypa1.com","Update Your Payment Info Immediately","verify immediately","1","0","2024-04-08 03:54","phishing"
"info@outlook.com","Welcome to Our Service!","welcome message","1","1","2024-05-26 04:52","legitimate"
"team@trello.com","Password Reset Confirmation","meeting agenda","1","1","2024-07-19 22:51","legitimate"
"security@bank-alert.com","Security Alert: Suspicious Login","winner alert","0","0","2024-05-06 21:26","phishing"
"updates@google.com","Welcome to Our Service!","invoice details","1","0","2025-03-13 08:42","legitimate"
"noreply@paypa1.com","Security Alert: Suspicious Login","winner alert","0","0","2025-01-03 00:44","phishing"
"team@trello.com","Welcome to Our Service!","reset instructions","0","1","2024-09-22 15:24","legitimate"
"updates@google.com","Welcome to Our Service!","team collaboration","1","1","2024-06-15 21:41","legitimate"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","winner alert","1","0","2024-09-04 05:07","phishing"
"info@outlook.com","Meeting Reminder: 2 PM Today","invoice details","1","1","2024-06-07 00:25","legitimate"
"notifications@github.com","Project Update from Team","update notification","0","0","2025-03-06 04:16","legitimate"
"updates@google.com","Meeting Reminder: 2 PM Today","welcome message","1","0","2024-07-22 18:17","legitimate"
"alerts@chasebankk.com","Urgent: Account Verification Required!","win free prize","1","1","2024-06-22 18:40","phishing"
"updates@google.com","Project Update from Team","meeting agenda","1","1","2024-04-26 03:06","legitimate"
"security@bank-alert.com","Urgent: Account Verification Required!","verify immediately","0","1","2024-07-16 23:45","phishing"
"admin@micros0ft.com","Urgent: Account Verification Required!","urgent security update","1","1","2025-02-02 16:11","phishing"
"admin@micros0ft.com","Urgent: Account Verification Required!","urgent security update","0","1","2024-08-06 21:26","phishing"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","crypto bonus","1","0","2024-10-09 12:22","phishing"
"unknown@suspicious.com","Claim Your Prize Now!","verify immediately","1","0","2024-11-07 01:29","phishing"
"notifications@github.com","Your Monthly Statement","invoice details","1","0","2024-05-02 14:23","legitimate"
"updates@google.com","Meeting Reminder: 2 PM Today","welcome message","0","0","2024-12-30 23:35","legitimate"
"security@bank-alert.com","You Won $1000 - Click to Redeem","win free prize","0","1","2024-07-08 09:05","phishing"
"alerts@chasebankk.com","You Won $1000 - Click to Redeem","claim now","0","1","2024-03-25 17:53","phishing"
"alerts@chasebankk.com","Urgent: Account Verification Required!","claim now","1","1","2025-02-17 12:02","phishing"
"john.doe@gmail.com","Meeting Reminder: 2 PM Today","welcome message","1","0","2024-05-22 07:28","legitimate"
"info@outlook.com","Password Reset Confirmation","update notification","1","0","2024-12-14 13:30","legitimate"
"john.doe@gmail.com","Project Update from Team","meeting agenda","1","0","2025-02-28 21:25","legitimate"
"alerts@chasebankk.com","Security Alert: Suspicious Login","verify immediately","1","0","2025-03-05 07:11","phishing"
"noreply@paypa1.com","You Won $1000 - Click to Redeem","urgent security update","0","0","2025-03-04 06:08","phishing"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","claim now","0","0","2024-08-29 19:11","phishing"
"noreply@paypa1.com","Claim Your Prize Now!","verify immediately","0","0","2024-08-29 18:03","phishing"
"admin@micros0ft.com","Security Alert: Suspicious Login","crypto bonus","1","0","2024-06-14 10:53","phishing"
"notifications@github.com","Your Monthly Statement","welcome message","0","0","2025-03-12 00:51","legitimate"
"john.doe@gmail.com","Project Update from Team","update notification","0","1","2024-12-19 16:37","legitimate"
"unknown@suspicious.com","Urgent: Account Verification Required!","claim now","0","0","2024-05-27 07:10","phishing"
"support@linkedin.com","Welcome to Our Service!","invoice details","1","1","2024-09-25 22:45","legitimate"
"notifications@github.com","Your Monthly Statement","team collaboration","0","0","2024-12-18 17:38","legitimate"
"alerts@chasebankk.com","Security Alert: Suspicious Login","crypto bonus","1","0","2024-10-29 10:21","phishing"
"admin@micros0ft.com","Claim Your Prize Now!","verify immediately","1","0","2024-04-21 21:07","phishing"
"security@bank-alert.com","Security Alert: Suspicious Login","win free prize","1","0","2024-07-17 10:38","phishing"
"info@outlook.com","Project Update from Team","reset instructions","0","0","2025-02-26 05:32","legitimate"
"alerts@chasebankk.com","Update Your Payment Info Immediately","winner alert","1","1","2024-03-19 18:10","phishing"
"admin@micros0ft.com","Update Your Payment Info Immediately","urgent security update","1","1","2024-11-11 22:39","phishing"
"info@outlook.com","Password Reset Confirmation","welcome message","0","0","2024-06-01 19:00","legitimate"
"admin@micros0ft.com","Update Your Payment Info Immediately","verify immediately","1","0","2025-03-02 01:26","phishing"
"support@amaz0n-deals.com","Claim Your Prize Now!","crypto bonus","0","0","2024-09-29 19:55","phishing"
"unknown@suspicious.com","You Won $1000 - Click to Redeem","verify immediately","1","0","2024-08-29 07:26","phishing"
"john.doe@gmail.com","Password Reset Confirmation","welcome message","0","1","2025-02-13 02:35","legitimate"
"john.doe@gmail.com","Password Reset Confirmation","team collaboration","0","0","2024-12-12 12:23","legitimate"
"alerts@chasebankk.com","Security Alert: Suspicious Login","winner alert","1","1","2024-05-19 14:00","phishing"
"alerts@chasebankk.com","Urgent: Account Verification Required!","winner alert","0","0","2024-10-12 22:37","phishing"
"unknown@suspicious.com","Security Alert: Suspicious Login","winner alert","1","0","2024-10-04 22:28","phishing"
"unknown@suspicious.com","Update Your Payment Info Immediately","crypto bonus","1","1","2024-03-24 01:18","phishing"
"updates@google.com","Project Update from Team","reset instructions","0","0","2025-01-08 07:11","legitimate"
"support@amaz0n-deals.com","You Won $1000 - Click to Redeem","verify immediately","0","0","2024-09-28 19:37","phishing"
"notifications@github.com","Project Update from Team","update notification","1","0","2024-04-03 19:13","legitimate"
"admin@micros0ft.com","Security Alert: Suspicious Login","crypto bonus","0","0","2024-07-31 08:03","phishing"
"unknown@suspicious.com","Update Your Payment Info Immediately","winner alert","0","1","2024-05-24 19:50","phishing"
"john.doe@gmail.com","Password Reset Confirmation","update notification","0","1","2024-03-26 21:10","legitimate"
"info@outlook.com","Meeting Reminder: 2 PM Today","team collaboration","0","0","2024-05-06 10:03","legitimate"
"updates@google.com","Welcome to Our Service!","reset instructions","1","0","2025-01-26 03:17","legitimate"
"support@amaz0n-deals.com","Urgent: Account Verification Required!","urgent security update","0","1","2024-07-14 06:50","phishing"
"support@amaz0n-deals.com","Security Alert: Suspicious Login","crypto bonus","1","0","2024-05-07 00:17","phishing"
"admin@micros0ft.com","Claim Your Prize Now!","claim now","0","0","2024-12-22 16:37","phishing"
"john.doe@gmail.com","Your Monthly Statement","meeting agenda","1","0","2024-12-12 09:35","legitimate"
"security@bank-alert.com","Claim Your Prize Now!","urgent security update","1","1","2024-12-31 07:46","phishing"
"noreply@paypa1.com","Security Alert: Suspicious Login","win free prize","1","1","2024-05-24 12:48","phishing"
"alerts@chasebankk.com","Claim Your Prize Now!","crypto bonus","1","0","2024-06-01 18:25","phishing"
"notifications@github.com","Project Update from Team","team collaboration","0","1","2025-02-07 06:55","legitimate"
"info@outlook.com","Welcome to Our Service!","update notification","0","0","2024-03-26 19:13","legitimate"
